foodId,location,establishmentId,stallId,genre,foodName,Ratings,Description,imageId
424,Faculty of Social Science,4,39,Chinese,Chicken Rice Porridge,2.14,"Chicken Rice Porridge: A comforting and nourishing dish, Chicken Rice Porridge features rice cooked in chicken broth until it reaches a smooth and creamy consistency, often served with shredded chicken, ginger, and green onions.",
425,Faculty of Social Science,4,39,Chinese,Chicken Satay,4.84,"Chicken Satay: A flavorful and tender grilled meat skewer, Chicken Satay features marinated and grilled chicken served with a peanut dipping sauce, creating a delicious and popular street food.",
426,Faculty of Social Science,4,39,Chinese,Chicken Chop,4.96,"Chicken Chop: A hearty and satisfying dish, Chicken Chop features a grilled or fried chicken chop served with various sides like coleslaw, fries, and a savory sauce, creating a delicious and filling meal.",
427,Faculty of Social Science,4,39,Chinese,Chicken Cutlet Noodles,2.92,"Chicken Cutlet Noodles: A tasty and filling dish, Chicken Cutlet Noodles feature a crispy breaded chicken cutlet served with noodles in a savory broth, creating a satisfying and flavorful meal.",
428,Faculty of Social Science,4,39,Chinese,Chicken Claypot Rice,1.88,"Chicken Claypot Rice: A flavorful and comforting dish, Chicken Claypot Rice features tender chicken pieces cooked with rice in a clay pot, often seasoned with Chinese sausages and other toppings, creating a delicious one-pot meal.",
429,Faculty of Social Science,4,39,Chinese,Chicken Katsu Curry Rice,0.83,"Chicken Katsu Curry Rice: A delectable Japanese-inspired dish, Chicken Katsu Curry Rice features breaded and deep-fried chicken cutlet served with Japanese curry and rice, creating a flavorful and comforting combination.",
430,Faculty of Social Science,4,39,Chinese,Chicken and Mushroom Noodles,1.53,"Chicken and Mushroom Noodles: A tasty and comforting dish, Chicken and Mushroom Noodles feature tender chicken and mushrooms stir-fried with noodles in a savory sauce, creating a satisfying and delicious meal.",
431,Faculty of Social Science,4,39,Chinese,Chicken and Vegetable Stir-Fry,4.97,"Chicken and Vegetable Stir-Fry: A nutritious and colorful dish, Chicken and Vegetable Stir-Fry features tender chicken pieces stir-fried with a variety of vegetables in a savory sauce, creating a balanced and flavorful meal.",
432,Faculty of Social Science,4,40,Vegetarian,Vegetable Biryani,4.46,"Vegetable Biryani: A fragrant and flavorful rice dish, Vegetable Biryani features basmati rice cooked with an assortment of vegetables, aromatic spices, and saffron, creating a delightful vegetarian option.",
433,Faculty of Social Science,4,40,Vegetarian,Tofu Stir-Fry,4.74,"Tofu Stir-Fry: A nutritious and versatile dish, Tofu Stir-Fry features tofu cubes stir-fried with a variety of vegetables and savory sauces, creating a delicious and healthy plant-based meal.",
434,Faculty of Social Science,4,40,Vegetarian,Vegetarian Nasi Lemak,2,"Vegetarian Nasi Lemak: A meatless version of the traditional Malaysian dish, Vegetarian Nasi Lemak features coconut-infused rice served with various vegetarian side dishes like mock meat, tempeh, and peanuts, often accompanied by sambal sauce.",
435,Faculty of Social Science,4,40,Vegetarian,Veggie Burger,2.6,"Veggie Burger: A plant-based alternative to the classic burger, Veggie Burger features a patty made from vegetables, grains, or legumes, served on a bun with various toppings and condiments, creating a tasty and nutritious option.",
436,Faculty of Social Science,4,40,Vegetarian,Vegetarian Laksa,4.76,"Vegetarian Laksa: A meatless version of the popular noodle soup, Vegetarian Laksa features rice noodles in a creamy coconut-based broth with tofu, vegetables, and a spicy sambal sauce, creating a flavorful and satisfying dish.",
437,Faculty of Social Science,4,40,Vegetarian,Mixed Vegetable Curry,1.64,"Mixed Vegetable Curry: A savory and aromatic dish, Mixed Vegetable Curry features a medley of vegetables cooked in a flavorful curry sauce made with spices and coconut milk, creating a hearty and nutritious option.",
438,Faculty of Social Science,4,40,Vegetarian,Vegetarian Mee Goreng,0.21,"Vegetarian Mee Goreng: A meatless version of the stir-fried noodle dish, Vegetarian Mee Goreng features egg noodles stir-fried with tofu, vegetables, and a spicy-sweet sauce, creating a delicious and plant-based meal.",
439,Faculty of Social Science,4,40,Vegetarian,Spinach and Mushroom Quiche,3.87,"Spinach and Mushroom Quiche: A flavorful and savory pastry, Spinach and Mushroom Quiche features a flaky crust filled with a mixture of eggs, spinach, mushrooms, cheese, and cream, creating a delightful and satisfying dish.",
440,Faculty of Social Science,4,40,Vegetarian,Vegetable Spring Rolls,0.68,"Vegetable Spring Rolls: A crispy and delightful appetizer, Vegetable Spring Rolls feature a variety of vegetables wrapped in a thin pastry sheet and deep-fried until golden and crunchy, often served with dipping sauce.",
441,Faculty of Social Science,4,40,Vegetarian,Vegetarian Bee Hoon,3.15,"Vegetarian Bee Hoon: A simple and light dish, Vegetarian Bee Hoon features rice vermicelli stir-fried with vegetables and a savory sauce, creating a satisfying and easy-to-prepare meal.",
442,Faculty of Social Science,4,40,Vegetarian,Veggie Wrap,4.97,"Veggie Wrap: A nutritious and convenient option, Veggie Wrap features a tortilla or flatbread filled with various vegetables, hummus, and other plant-based fillings, creating a tasty and portable meal.",
443,Faculty of Social Science,4,40,Vegetarian,Mushroom Rendang,1.78,"Mushroom Rendang: A rich and flavorful dish, Mushroom Rendang features mushrooms cooked in a coconut milk-based sauce with aromatic spices, creating a vegan version of the traditional Malaysian and Indonesian Rendang.",
444,Faculty of Social Science,4,40,Vegetarian,Vegetarian Fried Rice,4.22,"Vegetarian Fried Rice: A delicious and versatile dish, Vegetarian Fried Rice features steamed rice stir-fried with an assortment of vegetables, eggs, and savory sauces, creating a satisfying and flavorful meal.",
445,Faculty of Social Science,4,40,Vegetarian,Veggie Satay,0.21,"Veggie Satay: A plant-based version of the popular skewered meat dish, Veggie Satay features grilled or roasted vegetable skewers served with a peanut dipping sauce, creating a delicious and colorful appetizer.",
446,Faculty of Social Science,4,40,Vegetarian,Mixed Vegetable Noodles,1.34,"Mixed Vegetable Noodles: A nutritious and tasty dish, Mixed Vegetable Noodles feature noodles stir-fried with a variety of colorful vegetables and savory sauces, creating a balanced and satisfying meal.",
447,Faculty of Social Science,4,41,Indian,Biryani,0.28,"Biryani: A fragrant and flavorful rice dish, Biryani features basmati rice cooked with spices, meat (often chicken, mutton, or fish), and sometimes vegetables, creating a delicious and aromatic meal.",
448,Faculty of Social Science,4,41,Indian,Butter Chicken,4.97,"Butter Chicken: A rich and creamy Indian dish, Butter Chicken features tender chicken pieces cooked in a tomato-based sauce with butter, cream, and aromatic spices, creating a delightful and indulgent meal.",
449,Faculty of Social Science,4,41,Indian,Tandoori Chicken,3.64,"Tandoori Chicken: A flavorful Indian dish, Tandoori Chicken features marinated chicken pieces cooked in a tandoor (clay oven), creating a smoky and spicy dish with a vibrant red color.",
450,Faculty of Social Science,4,41,Indian,Naan Bread,0.92,"Naan Bread: A soft and pillowy Indian flatbread, Naan is traditionally cooked in a tandoor, resulting in a fluffy and slightly charred bread that pairs well with various Indian dishes.",
451,Faculty of Social Science,4,41,Indian,Paneer Tikka,0.81,"Paneer Tikka: A popular Indian appetizer, Paneer Tikka features marinated and grilled paneer cheese served with a tangy sauce, creating a flavorful and satisfying dish.",
452,Faculty of Social Science,4,41,Indian,Chole Bhature,4.76,"Chole Bhature: A classic Indian dish, Chole Bhature features spicy chickpea curry (chole) served with deep-fried and puffy bread (bhature), creating a hearty and flavorful combination.",
453,Faculty of Social Science,4,41,Indian,Dosa,1.28,"Dosa: A thin and crispy South Indian pancake, Dosa is made from fermented rice and lentil batter, often served with chutney and sambar (a lentil-based vegetable stew).",
454,Faculty of Social Science,4,41,Indian,Samosa,2.99,"Samosa: A popular Indian snack, Samosa features a crispy pastry filled with spiced potatoes and peas, often served with chutney, creating a delicious and savory treat.",
455,Faculty of Social Science,4,41,Indian,Masala Dosai,1.81,"Masala Dosai: A savory South Indian dish, Masala Dosai features a large dosa filled with spiced potatoes, often served with chutney and sambar, creating a flavorful and satisfying meal.",
456,Faculty of Social Science,4,41,Indian,Palak Paneer,3.84,"Palak Paneer: A creamy and flavorful Indian dish, Palak Paneer features paneer cheese cooked in a creamy spinach sauce with aromatic spices, creating a delicious and nutritious vegetarian option.",
457,Faculty of Social Science,4,41,Indian,Aloo Gobi,0.74,"Aloo Gobi: A comforting and flavorful Indian dish, Aloo Gobi features potatoes and cauliflower cooked with spices and herbs, creating a delicious and hearty vegetable curry.",
458,Faculty of Social Science,4,41,Indian,Malai Kofta,2.12,"Malai Kofta: A rich and indulgent Indian dish, Malai Kofta features deep-fried vegetable and cheese dumplings served in a creamy and aromatic tomato-based sauce, creating a delightful and luxurious option.",
459,Faculty of Social Science,4,41,Indian,Chicken Biryani,3.78,"Chicken Biryani: A fragrant and flavorful rice dish, Chicken Biryani features basmati rice cooked with tender chicken pieces, aromatic spices, and saffron, creating a delicious and aromatic meal.",
460,Faculty of Social Science,4,41,Indian,Pani Puri,0.07,"Pani Puri: A popular Indian street food, Pani Puri features hollow crisp puris filled with a spicy and tangy tamarind water, chickpeas, potatoes, and chutneys, creating a refreshing and flavorful snack.",
461,Faculty of Social Science,4,41,Indian,Gulab Jamun,2.1,"Gulab Jamun: A sweet and indulgent Indian dessert, Gulab Jamun features deep-fried milk-based dumplings soaked in a fragrant sugar syrup, creating a delectable and syrupy treat.",
462,Faculty of Social Science,4,42,Drinks,Watermelon Juice,4.54,"Watermelon Juice: A refreshing and hydrating drink, Watermelon Juice features freshly squeezed watermelon juice, often served chilled, creating a delicious and revitalizing beverage.",
463,Faculty of Social Science,4,42,Drinks,Mango Juice,3.02,"Mango Juice: A tropical and flavorful drink, Mango Juice features freshly blended ripe mangoes, often served cold, creating a sweet and refreshing beverage.",
464,Faculty of Social Science,4,42,Drinks,Pineapple Juice,3.78,"Pineapple Juice: A tangy and tropical drink, Pineapple Juice features freshly extracted pineapple juice, often served chilled, creating a zesty and thirst-quenching beverage.",
465,Faculty of Social Science,4,42,Drinks,Orange Juice,4.07,"Orange Juice: A classic and vitamin-rich drink, Orange Juice features freshly squeezed orange juice, creating a refreshing and nutritious beverage.",
466,Faculty of Social Science,4,42,Drinks,Apple Juice,2.59,"Apple Juice: A crisp and sweet drink, Apple Juice features freshly pressed apple juice, often served cold, creating a refreshing and thirst-quenching beverage.",
467,Faculty of Social Science,4,42,Drinks,Strawberry Juice,4.92,"Strawberry Juice: A fruity and vibrant drink, Strawberry Juice features freshly blended strawberries, often served cold, creating a delightful and summery beverage.",
468,Faculty of Social Science,4,42,Drinks,Kiwi Juice,2.38,"Kiwi Juice: A refreshing and vitamin-packed drink, Kiwi Juice features freshly blended kiwi fruit, often served cold, creating a tangy and nutritious beverage.",
469,Faculty of Social Science,4,42,Drinks,Guava Juice,1.45,"Guava Juice: A tropical and exotic drink, Guava Juice features freshly extracted guava juice, often served chilled, creating a sweet and fragrant beverage.",
470,Faculty of Social Science,4,42,Drinks,Papaya Juice,4.75,"Papaya Juice: A creamy and tropical drink, Papaya Juice features freshly blended ripe papaya, often served cold, creating a rich and flavorful beverage.",
471,Faculty of Social Science,4,42,Drinks,Banana Smoothie,2.55,"Banana Smoothie: A creamy and potassium-rich drink, Banana Smoothie features blended ripe bananas with milk or yogurt, often with added flavors like honey or berries, creating a satisfying and nutritious beverage.",
472,Faculty of Social Science,4,42,Drinks,Passion Fruit Juice,1.92,"Passion Fruit Juice: A tropical and tangy drink, Passion Fruit Juice features freshly extracted passion fruit juice, often served chilled, creating a refreshing and flavorful beverage.",
473,Faculty of Social Science,4,42,Drinks,Grapefruit Juice,0.89,"Grapefruit Juice: A zesty and citrusy drink, Grapefruit Juice features freshly squeezed grapefruit juice, often served cold, creating a tangy and invigorating beverage.",
474,Faculty of Social Science,4,42,Drinks,Lime Juice,0.33,"Lime Juice: A tart and zesty drink, Lime Juice features freshly squeezed lime juice, often served with ice and sometimes sweetened, creating a refreshing and thirst-quenching beverage.",
475,Faculty of Social Science,4,42,Drinks,Mixed Berry Juice,4.98,"Mixed Berry Juice: A vibrant and antioxidant-rich drink, Mixed Berry Juice features a blend of various berries like strawberries, blueberries, and raspberries, creating a flavorful and nutritious beverage.",
476,Faculty of Social Science,4,42,Drinks,Coconut Water,3.09,"Coconut Water: A natural and hydrating drink, Coconut Water features the clear liquid found inside a young green coconut, creating a refreshing and electrolyte-rich beverage.",
477,Faculty of Social Science,4,43,Drinks,Classic Milk Tea with Tapioca Pearls,1.32,"Classic Milk Tea with Tapioca Pearls: A popular Taiwanese drink, Classic Milk Tea features black tea brewed with milk and sugar, often served with chewy tapioca pearls, creating a creamy and delightful beverage.",
478,Faculty of Social Science,4,43,Drinks,Fruit Tea with Aloe Vera,2.76,"Fruit Tea with Aloe Vera: A refreshing and fruity drink, Fruit Tea features a blend of various fruit flavors like peach or lychee, often served with chunks of aloe vera, creating a flavorful and hydrating beverage.",
479,Faculty of Social Science,4,43,Drinks,Matcha Green Tea with Boba,3.42,"Matcha Green Tea with Boba: A trendy and vibrant drink, Matcha Green Tea features powdered green tea whisked with milk or water, often served with chewy boba pearls, creating a rich and earthy beverage.",
480,Faculty of Social Science,4,43,Drinks,Brown Sugar Milk Tea with Tapioca Pearls,3.36,"Brown Sugar Milk Tea with Tapioca Pearls: A sweet and indulgent drink, Brown Sugar Milk Tea features black tea with milk and a brown sugar syrup, often served with chewy tapioca pearls, creating a flavorful and satisfying beverage.",
481,Faculty of Social Science,4,43,Drinks,Wintermelon Milk Tea,4.54,"Wintermelon Milk Tea: A soothing and refreshing drink, Wintermelon Milk Tea features a tea-based beverage made from wintermelon, often served with milk and sweeteners, creating a delicate and light option.",
482,Faculty of Social Science,4,43,Drinks,Honeydew Milk Tea,4.81,"Honeydew Milk Tea: A fruity and creamy drink, Honeydew Milk Tea features a tea-based beverage with honeydew melon flavor, often served with milk and sweeteners, creating a delightful and tropical beverage.",
483,Faculty of Social Science,4,43,Drinks,Jasmine Green Tea with Lychee Jelly,0.19,"Jasmine Green Tea with Lychee Jelly: A fragrant and tropical drink, Jasmine Green Tea features green tea infused with jasmine blossoms, often served with sweet and chewy lychee jelly, creating a refreshing and aromatic beverage.",
484,Faculty of Social Science,4,43,Drinks,Thai Milk Tea with Boba,2.33,"Thai Milk Tea with Boba: A flavorful and aromatic drink, Thai Milk Tea features a blend of black tea and spices like star anise and cardamom, often served with chewy boba pearls, creating a sweet and creamy beverage.",
485,Faculty of Social Science,4,43,Drinks,Strawberry Milk Tea,0.77,"Strawberry Milk Tea: A fruity and creamy drink, Strawberry Milk Tea features a tea-based beverage with strawberry flavor, often served with milk and sweeteners, creating a delightful and vibrant beverage.",
486,Faculty of Social Science,4,43,Drinks,Mango Smoothie with Tapioca Pearls,4.61,"Mango Smoothie with Tapioca Pearls: A tropical and refreshing drink, Mango Smoothie features blended ripe mangoes with milk or yogurt, often served with chewy tapioca pearls, creating a creamy and flavorful beverage.",
487,Faculty of Social Science,4,43,Drinks,Oolong Milk Tea with Grass Jelly,4.17,"Oolong Milk Tea with Grass Jelly: A unique and refreshing drink, Oolong Milk Tea features a tea-based beverage with a distinct oolong tea flavor, often served with sweet and herbal grass jelly, creating a refreshing and cooling beverage.",
488,Faculty of Social Science,4,43,Drinks,Peach Green Tea with Aloe Vera,4.49,"Peach Green Tea with Aloe Vera: A fruity and hydrating drink, Peach Green Tea features green tea infused with peach flavor, often served with chunks of aloe vera, creating a delightful and light beverage.",
489,Faculty of Social Science,4,43,Drinks,Rose Milk Tea,2.28,"Rose Milk Tea: A floral and aromatic drink, Rose Milk Tea features a tea-based beverage with a delicate rose flavor, often served with milk and sweeteners, creating a fragrant and romantic beverage.",
490,Faculty of Social Science,4,43,Drinks,Taro Milk Tea with Tapioca Pearls,4.03,"Taro Milk Tea with Tapioca Pearls: A unique and flavorful drink, Taro Milk Tea features a tea-based beverage with taro root flavor, often served with milk and chewy tapioca pearls, creating a creamy and purple-hued beverage.",
491,Faculty of Social Science,4,43,Drinks,Passion Fruit Tea with Boba,0.17,"Passion Fruit Tea with Boba: A tangy and tropical drink, Passion Fruit Tea features a tea-based beverage with passion fruit flavor, often served with chewy boba pearls, creating a refreshing and exotic beverage.",
492,Faculty of Social Science,4,44,Chinese,Mala Hotpot (Pick Your Own Ingredient),4.79,"Mala Hotpot (Pick Your Own Ingredient): A spicy and flavorful Chinese dish, Mala Hotpot features a simmering broth seasoned with Sichuan peppercorns and chili peppers, with diners choosing their preferred ingredients to cook in the hotpot.",
493,Faculty of Social Science,4,45,Western,Pasta (Pick Your Own Ingredient),3.32,"Pasta (Pick Your Own Ingredient): A versatile and satisfying dish, Pasta features various types of pasta like spaghetti or penne, served with a choice of sauces and toppings, creating a customizable and delicious meal.",
494,Faculty of Computing,5,46,Chinese,Traditional Ban Mian,0.68,"Traditional Ban Mian: A comforting and hearty dish, Traditional Ban Mian features handmade flat noodles served in a flavorful soup with minced meat, mushrooms, and other toppings, creating a delicious and filling meal.",
495,Faculty of Computing,5,46,Chinese,Dry Ban Mian,0.3,"Dry Ban Mian: A flavorful and saucy dish, Dry Ban Mian features handmade flat noodles tossed in a savory sauce with minced meat, vegetables, and sometimes an egg, creating a delicious and satisfying meal.",
496,Faculty of Computing,5,46,Chinese,Tomato Ban Mian,1.96,"Tomato Ban Mian: A tangy and refreshing variation of Ban Mian, Tomato Ban Mian features handmade flat noodles served in a tomato-based broth with minced meat, creating a unique and appetizing dish.",
497,Faculty of Computing,5,46,Chinese,Spicy Ban Mian,1.98,"Spicy Ban Mian: A fiery and flavorful version of Ban Mian, Spicy Ban Mian features handmade flat noodles served in a spicy broth with minced meat, creating a satisfying and bold dish.",
498,Faculty of Computing,5,46,Chinese,Sesame Ban Mian,3.96,"Sesame Ban Mian: A nutty and aromatic option, Sesame Ban Mian features handmade flat noodles served in a savory sesame sauce with minced meat and vegetables, creating a tasty and distinctive dish.",
499,Faculty of Computing,5,46,Chinese,Seafood Ban Mian,2.44,"Seafood Ban Mian: A delectable and seafood-rich dish, Seafood Ban Mian features handmade flat noodles served in a flavorful broth with assorted seafood like shrimp, fish, and clams, creating a delightful and savory meal.",
500,Faculty of Computing,5,46,Chinese,Vegetarian Ban Mian,2.36,"Vegetarian Ban Mian: A plant-based version of Ban Mian, Vegetarian Ban Mian features handmade flat noodles served in a vegetable-based broth with tofu, mushrooms, and other plant-based ingredients, creating a wholesome and nourishing option.",
501,Faculty of Computing,5,46,Chinese,Mushroom Ban Mian,4.65,"Mushroom Ban Mian: A savory and earthy variation of Ban Mian, Mushroom Ban Mian features handmade flat noodles served in a flavorful broth with assorted mushrooms, creating a delicious and aromatic dish.",
502,Faculty of Computing,5,47,Japanese,Shoyu Ramen,2.57,"Shoyu Ramen: A classic and flavorful Japanese noodle soup, Shoyu Ramen features curly wheat noodles served in a soy sauce-based broth, often topped with sliced pork, bamboo shoots, and other toppings.",
503,Faculty of Computing,5,47,Japanese,Miso Ramen,2.35,"Miso Ramen: A rich and savory Japanese noodle soup, Miso Ramen features curly wheat noodles served in a miso-based broth, often topped with sliced pork, bean sprouts, and other toppings.",
504,Faculty of Computing,5,47,Japanese,Tonkotsu Ramen,2.71,"Tonkotsu Ramen: A hearty and creamy Japanese noodle soup, Tonkotsu Ramen features curly wheat noodles served in a pork bone-based broth, often topped with sliced pork, marinated eggs, and other toppings.",
505,Faculty of Computing,5,47,Japanese,Shio Ramen,0.3,"Shio Ramen: A light and delicate Japanese noodle soup, Shio Ramen features curly wheat noodles served in a clear and salt-based broth, often topped with sliced pork, seaweed, and other toppings.",
506,Faculty of Computing,5,47,Japanese,Tsukemen,2.56,"Tsukemen: A unique and flavorful Japanese dish, Tsukemen features cold noodles served separately from a concentrated dipping broth, allowing diners to dip the noodles before eating.",
507,Faculty of Computing,5,47,Japanese,Curry Ramen,0.86,"Curry Ramen: A fusion and aromatic Japanese dish, Curry Ramen features curly wheat noodles served in a curry-based broth, often topped with sliced pork, vegetables, and a soft-boiled egg.",
508,Faculty of Computing,5,47,Japanese,Spicy Ramen,1.18,"Spicy Ramen: A fiery and bold variation of ramen, Spicy Ramen features curly wheat noodles served in a spicy broth with chili oil or paste, often topped with sliced pork, bamboo shoots, and other toppings.",
509,Faculty of Computing,5,47,Japanese,Vegetable Ramen,1.76,"Vegetable Ramen: A hearty and nutritious option, Vegetable Ramen features curly wheat noodles served in a vegetable-based broth with a medley of colorful vegetables, creating a wholesome and satisfying dish.",
510,Faculty of Computing,5,47,Japanese,Seafood Ramen,0.93,"Seafood Ramen: A seafood-rich and flavorful variation of ramen, Seafood Ramen features curly wheat noodles served in a broth with assorted seafood like shrimp, fish, and clams, creating a delightful and savory meal.",
511,Faculty of Computing,5,47,Japanese,Chicken Ramen,3.39,"Chicken Ramen: A comforting and familiar variation of ramen, Chicken Ramen features curly wheat noodles served in a chicken-based broth, often topped with sliced chicken, corn, and other toppings.",
512,Faculty of Computing,5,48,Indian,utter Chicken Pizza,2.57,"Butter Chicken Pizza: A fusion dish that combines the flavors of Indian butter chicken with pizza, Butter Chicken Pizza features a pizza base topped with butter chicken sauce, tender chicken pieces, and cheese, creating a unique and delicious blend of cuisines.",
513,Faculty of Computing,5,48,Indian,Tikka Masala Burrito,2.63,"Tikka Masala Burrito: A fusion dish that combines the flavors of Indian chicken tikka masala with a burrito, Tikka Masala Burrito features a flour tortilla filled with tender chicken tikka masala, rice, beans, and other toppings, creating a flavorful and hearty meal.",
514,Faculty of Computing,5,48,Indian,Samosa Chaat Tacos,4.07,"Samosa Chaat Tacos: A creative and flavorful fusion, Samosa Chaat Tacos feature samosa filling served in taco shells, topped with chaat chutneys, yogurt, and various toppings, creating a delicious and unique combination of flavors.",
515,Faculty of Computing,5,48,Indian,Tandoori Chicken Burger,4.65,"Tandoori Chicken Burger: A fusion burger that incorporates the flavors of tandoori chicken, Tandoori Chicken Burger features a juicy chicken patty marinated in tandoori spices, served with lettuce, tomato, and a tangy yogurt-based sauce, creating a flavorful and satisfying meal.",
516,Faculty of Computing,5,48,Indian,Paneer Tikka Quesadilla,1.48,"Paneer Tikka Quesadilla: A fusion quesadilla that combines the flavors of Indian paneer tikka with Mexican cuisine, Paneer Tikka Quesadilla features spiced paneer filling served in a tortilla with melted cheese, creating a delicious and savory blend of flavors.",
517,Faculty of Computing,5,49,Chinese,Traditional Seafood Pao Fan,2.46,"Traditional Seafood Pao Fan: A comforting and flavorful Chinese dish, Traditional Seafood Pao Fan features rice served in a seafood-rich broth with assorted seafood like shrimp, fish, and clams, creating a delightful and aromatic meal.",
518,Faculty of Computing,5,49,Chinese,Spicy Seafood Pao Fan,1.84,"Spicy Seafood Pao Fan: A bold and fiery variation of Pao Fan, Spicy Seafood Pao Fan features rice served in a spicy broth with assorted seafood, creating a delicious and satisfying option for spicy food lovers.",
519,Faculty of Computing,5,49,Chinese,Omelette Seafood Pao Fan,0.21,"Omelette Seafood Pao Fan: A unique and creative version of Pao Fan, Omelette Seafood Pao Fan features rice served in an omelette-like broth with assorted seafood, creating a flavorful and visually appealing dish.",
520,Faculty of Computing,5,50,Chinese,Mala Pot Chicken,4.95,"Mala Pot Chicken: A spicy and flavorful Chinese dish, Mala Pot Chicken features tender chicken pieces cooked in a spicy and numbing mala broth with Sichuan peppercorns and chili peppers, creating a mouthwatering and bold flavor.",
521,Faculty of Computing,5,50,Chinese,Mala Pot Pork,4.56,"Mala Pot Pork: A spicy and savory Chinese dish, Mala Pot Pork features tender pork slices cooked in a spicy and numbing mala broth with Sichuan peppercorns and chili peppers, creating a satisfying and aromatic option.",
522,Faculty of Computing,5,50,Chinese,Mala Pot Beef,4.98,"Mala Pot Beef: A fiery and aromatic Chinese dish, Mala Pot Beef features tender beef slices cooked in a spicy and numbing mala broth with Sichuan peppercorns and chili peppers, creating a bold and flavorful meal.",
523,Faculty of Computing,5,51,Vegetarian,Veggie Burger,4.43,"Veggie Burger: A plant-based and savory option, Veggie Burger features a burger patty made from vegetables, legumes, or grains, served with lettuce, tomato, and condiments, creating a wholesome and delicious choice for vegetarians and vegans.",
524,Faculty of Computing,5,51,Vegetarian,Falafel Wrap,0.71,"Falafel Wrap: A flavorful and Middle Eastern-inspired dish, Falafel Wrap features crispy falafel balls wrapped in pita bread with fresh vegetables and tahini sauce, creating a satisfying and wholesome meal.",
525,Faculty of Computing,5,51,Vegetarian,Caprese Salad,1.35,"Caprese Salad: A classic and refreshing Italian salad, Caprese Salad features fresh tomatoes, mozzarella cheese, and basil leaves drizzled with balsamic glaze and olive oil, creating a simple and delightful dish.",
526,Faculty of Computing,5,51,Vegetarian,Vegetable Stir-Fry,1.03,"Vegetable Stir-Fry: A versatile and colorful dish, Vegetable Stir-Fry features a medley of colorful vegetables stir-fried with aromatic sauces, creating a nutritious and flavorful option.",
527,Faculty of Computing,5,51,Vegetarian,Margherita Pizza,0.78,"Margherita Pizza: A timeless and classic Italian pizza, Margherita Pizza features a thin crust topped with tomato sauce, fresh mozzarella cheese, basil leaves, and a drizzle of olive oil, creating a simple and flavorful combination.",
528,Faculty of Computing,5,51,Vegetarian,Veggie Sushi Roll,3.12,"Veggie Sushi Roll: A plant-based and delightful option, Veggie Sushi Roll features sushi rice rolled in nori seaweed with various colorful vegetables like avocado, cucumber, and carrot, creating a wholesome and visually appealing dish.",
529,Faculty of Computing,5,51,Vegetarian,Lentil Soup,0.17,"Lentil Soup: A hearty and nourishing dish, Lentil Soup features cooked lentils in a flavorful broth with vegetables and herbs, creating a comforting and nutritious option.",
530,Faculty of Computing,5,51,Vegetarian,Veggie Fried Rice,0.2,"Veggie Fried Rice: A flavorful and versatile dish, Veggie Fried Rice features stir-fried rice with an assortment of vegetables, creating a satisfying and balanced meal.",
531,Faculty of Computing,5,51,Vegetarian,Stuffed Bell Peppers,0.73,"Stuffed Bell Peppers: A colorful and flavorful dish, Stuffed Bell Peppers feature bell peppers filled with a mixture of rice, vegetables, and sometimes meat or tofu, creating a wholesome and visually appealing meal.",
532,Faculty of Computing,5,51,Vegetarian,Veggie Spring Rolls,2.55,"Veggie Spring Rolls: A crispy and savory appetizer, Veggie Spring Rolls feature thin pastry wrappers filled with a mix of shredded vegetables, often served with a dipping sauce, creating a delicious and light option.",
533,Faculty of Computing,5,51,Vegetarian,Spinach and Mushroom Quiche,0.04,"Spinach and Mushroom Quiche: A savory pie filled with a mixture of spinach, mushrooms, eggs, cheese, and cream, baked in a flaky crust until golden brown and served as a delicious and satisfying meal.",
534,Faculty of Computing,5,52,Chinese,"Mixed Veg Rice (Fixed Menu, Changes Everyday)",2.61,"Mixed Veg Rice (Fixed Menu, Changes Everyday): A daily-changing dish featuring a flavorful combination of mixed vegetables stir-fried with rice and aromatic spices, creating a wholesome and varied option.",
535,Faculty of Computing,5,53,Chinese,Egg Fried RIce,0.5,"Egg Fried Rice: A classic Asian dish, Egg Fried Rice features stir-fried rice with scrambled eggs, vegetables, and sometimes protein like chicken or shrimp, creating a tasty and comforting meal.",
536,Faculty of Computing,5,53,Chinese,Chicken Cutlet Fried Rice,3.56,"Chicken Cutlet Fried Rice: A delicious and hearty meal, Chicken Cutlet Fried Rice features crispy breaded chicken cutlet served with fried rice, offering a flavorful combination of textures and flavors.",
537,Faculty of Computing,5,53,Chinese,Pork Cutlet Fried RIce,3.69,"Pork Cutlet Fried Rice: A satisfying and savory option, Pork Cutlet Fried Rice features breaded and fried pork cutlet served with fried rice, creating a delightful and filling dish.",
538,Faculty of Computing,5,53,Chinese,Shrimp Fried Rice,0.99,"Shrimp Fried Rice: A seafood-infused dish, Shrimp Fried Rice features succulent shrimp stir-fried with rice, vegetables, and seasonings, creating a flavorful and protein-packed meal.",
539,Faculty of Computing,5,53,Chinese,Karaage Fried Rice,1.57,"Karaage Fried Rice: A Japanese-inspired dish, Karaage Fried Rice features crispy and seasoned bite-sized chicken pieces served with fried rice, offering a delightful fusion of flavors.",
540,Faculty of Computing,5,54,Japanese,Pork Curry Rice,1.3,"Pork Curry Rice: A hearty and aromatic dish, Pork Curry Rice features tender pork pieces cooked in a flavorful curry sauce served with rice, creating a satisfying and spicy option.",
