foodId,location,establishmentId,stallId,genre,foodName,Ratings,Description,imageId
438,Faculty of Social Science,4,40,Vegetarian,Vegetarian Mee Goreng,1.25,"Vegetarian Mee Goreng: A meatless version of the stir-fried noodle dish, Vegetarian Mee Goreng features egg noodles stir-fried with tofu, vegetables, and a spicy-sweet sauce, creating a delicious and plant-based meal.",
439,Faculty of Social Science,4,40,Vegetarian,Spinach and Mushroom Quiche,3.47,"Spinach and Mushroom Quiche: A flavorful and savory pastry, Spinach and Mushroom Quiche features a flaky crust filled with a mixture of eggs, spinach, mushrooms, cheese, and cream, creating a delightful and satisfying dish.",
440,Faculty of Social Science,4,40,Vegetarian,Vegetable Spring Rolls,4.78,"Vegetable Spring Rolls: A crispy and delightful appetizer, Vegetable Spring Rolls feature a variety of vegetables wrapped in a thin pastry sheet and deep-fried until golden and crunchy, often served with dipping sauce.",
441,Faculty of Social Science,4,40,Vegetarian,Vegetarian Bee Hoon,3.96,"Vegetarian Bee Hoon: A simple and light dish, Vegetarian Bee Hoon features rice vermicelli stir-fried with vegetables and a savory sauce, creating a satisfying and easy-to-prepare meal.",
442,Faculty of Social Science,4,40,Vegetarian,Veggie Wrap,4.85,"Veggie Wrap: A nutritious and convenient option, Veggie Wrap features a tortilla or flatbread filled with various vegetables, hummus, and other plant-based fillings, creating a tasty and portable meal.",
443,Faculty of Social Science,4,40,Vegetarian,Mushroom Rendang,1.96,"Mushroom Rendang: A rich and flavorful dish, Mushroom Rendang features mushrooms cooked in a coconut milk-based sauce with aromatic spices, creating a vegan version of the traditional Malaysian and Indonesian Rendang.",
444,Faculty of Social Science,4,40,Vegetarian,Vegetarian Fried Rice,3.69,"Vegetarian Fried Rice: A delicious and versatile dish, Vegetarian Fried Rice features steamed rice stir-fried with an assortment of vegetables, eggs, and savory sauces, creating a satisfying and flavorful meal.",
445,Faculty of Social Science,4,40,Vegetarian,Veggie Satay,3.17,"Veggie Satay: A plant-based version of the popular skewered meat dish, Veggie Satay features grilled or roasted vegetable skewers served with a peanut dipping sauce, creating a delicious and colorful appetizer.",
446,Faculty of Social Science,4,40,Vegetarian,Mixed Vegetable Noodles,1.87,"Mixed Vegetable Noodles: A nutritious and tasty dish, Mixed Vegetable Noodles feature noodles stir-fried with a variety of colorful vegetables and savory sauces, creating a balanced and satisfying meal.",
447,Faculty of Social Science,4,41,Indian,Biryani,4.47,"Biryani: A fragrant and flavorful rice dish, Biryani features basmati rice cooked with spices, meat (often chicken, mutton, or fish), and sometimes vegetables, creating a delicious and aromatic meal.",
448,Faculty of Social Science,4,41,Indian,Butter Chicken,0.75,"Butter Chicken: A rich and creamy Indian dish, Butter Chicken features tender chicken pieces cooked in a tomato-based sauce with butter, cream, and aromatic spices, creating a delightful and indulgent meal.",
449,Faculty of Social Science,4,41,Indian,Tandoori Chicken,2.07,"Tandoori Chicken: A flavorful Indian dish, Tandoori Chicken features marinated chicken pieces cooked in a tandoor (clay oven), creating a smoky and spicy dish with a vibrant red color.",
450,Faculty of Social Science,4,41,Indian,Naan Bread,0.56,"Naan Bread: A soft and pillowy Indian flatbread, Naan is traditionally cooked in a tandoor, resulting in a fluffy and slightly charred bread that pairs well with various Indian dishes.",
451,Faculty of Social Science,4,41,Indian,Paneer Tikka,3.88,"Paneer Tikka: A popular Indian appetizer, Paneer Tikka features marinated and grilled paneer cheese served with a tangy sauce, creating a flavorful and satisfying dish.",
452,Faculty of Social Science,4,41,Indian,Chole Bhature,0.26,"Chole Bhature: A classic Indian dish, Chole Bhature features spicy chickpea curry (chole) served with deep-fried and puffy bread (bhature), creating a hearty and flavorful combination.",
453,Faculty of Social Science,4,41,Indian,Dosa,0.09,"Dosa: A thin and crispy South Indian pancake, Dosa is made from fermented rice and lentil batter, often served with chutney and sambar (a lentil-based vegetable stew).",
454,Faculty of Social Science,4,41,Indian,Samosa,4.23,"Samosa: A popular Indian snack, Samosa features a crispy pastry filled with spiced potatoes and peas, often served with chutney, creating a delicious and savory treat.",
455,Faculty of Social Science,4,41,Indian,Masala Dosai,4.82,"Masala Dosai: A savory South Indian dish, Masala Dosai features a large dosa filled with spiced potatoes, often served with chutney and sambar, creating a flavorful and satisfying meal.",
456,Faculty of Social Science,4,41,Indian,Palak Paneer,1.18,"Palak Paneer: A creamy and flavorful Indian dish, Palak Paneer features paneer cheese cooked in a creamy spinach sauce with aromatic spices, creating a delicious and nutritious vegetarian option.",
457,Faculty of Social Science,4,41,Indian,Aloo Gobi,2.80,"Aloo Gobi: A comforting and flavorful Indian dish, Aloo Gobi features potatoes and cauliflower cooked with spices and herbs, creating a delicious and hearty vegetable curry.",
458,Faculty of Social Science,4,41,Indian,Malai Kofta,0.67,"Malai Kofta: A rich and indulgent Indian dish, Malai Kofta features deep-fried vegetable and cheese dumplings served in a creamy and aromatic tomato-based sauce, creating a delightful and luxurious option.",
459,Faculty of Social Science,4,41,Indian,Chicken Biryani,2.36,"Chicken Biryani: A fragrant and flavorful rice dish, Chicken Biryani features basmati rice cooked with tender chicken pieces, aromatic spices, and saffron, creating a delicious and aromatic meal.",
460,Faculty of Social Science,4,41,Indian,Pani Puri,3.62,"Pani Puri: A popular Indian street food, Pani Puri features hollow crisp puris filled with a spicy and tangy tamarind water, chickpeas, potatoes, and chutneys, creating a refreshing and flavorful snack.",
461,Faculty of Social Science,4,41,Indian,Gulab Jamun,3.26,"Gulab Jamun: A sweet and indulgent Indian dessert, Gulab Jamun features deep-fried milk-based dumplings soaked in a fragrant sugar syrup, creating a delectable and syrupy treat.",
462,Faculty of Social Science,4,42,Drinks,Watermelon Juice,2.81,"Watermelon Juice: A refreshing and hydrating drink, Watermelon Juice features freshly squeezed watermelon juice, often served chilled, creating a delicious and revitalizing beverage.",
463,Faculty of Social Science,4,42,Drinks,Mango Juice,0.61,"Mango Juice: A tropical and flavorful drink, Mango Juice features freshly blended ripe mangoes, often served cold, creating a sweet and refreshing beverage.",
464,Faculty of Social Science,4,42,Drinks,Pineapple Juice,1.76,"Pineapple Juice: A tangy and tropical drink, Pineapple Juice features freshly extracted pineapple juice, often served chilled, creating a zesty and thirst-quenching beverage.",
465,Faculty of Social Science,4,42,Drinks,Orange Juice,1.78,"Orange Juice: A classic and vitamin-rich drink, Orange Juice features freshly squeezed orange juice, creating a refreshing and nutritious beverage.",
466,Faculty of Social Science,4,42,Drinks,Apple Juice,3.93,"Apple Juice: A crisp and sweet drink, Apple Juice features freshly pressed apple juice, often served cold, creating a refreshing and thirst-quenching beverage.",
467,Faculty of Social Science,4,42,Drinks,Strawberry Juice,0.90,"Strawberry Juice: A fruity and vibrant drink, Strawberry Juice features freshly blended strawberries, often served cold, creating a delightful and summery beverage.",
468,Faculty of Social Science,4,42,Drinks,Kiwi Juice,4.28,"Kiwi Juice: A refreshing and vitamin-packed drink, Kiwi Juice features freshly blended kiwi fruit, often served cold, creating a tangy and nutritious beverage.",
469,Faculty of Social Science,4,42,Drinks,Guava Juice,4.13,"Guava Juice: A tropical and exotic drink, Guava Juice features freshly extracted guava juice, often served chilled, creating a sweet and fragrant beverage.",
470,Faculty of Social Science,4,42,Drinks,Papaya Juice,2.97,"Papaya Juice: A creamy and tropical drink, Papaya Juice features freshly blended ripe papaya, often served cold, creating a rich and flavorful beverage.",
471,Faculty of Social Science,4,42,Drinks,Banana Smoothie,1.17,"Banana Smoothie: A creamy and potassium-rich drink, Banana Smoothie features blended ripe bananas with milk or yogurt, often with added flavors like honey or berries, creating a satisfying and nutritious beverage.",
472,Faculty of Social Science,4,42,Drinks,Passion Fruit Juice,4.23,"Passion Fruit Juice: A tropical and tangy drink, Passion Fruit Juice features freshly extracted passion fruit juice, often served chilled, creating a refreshing and flavorful beverage.",
473,Faculty of Social Science,4,42,Drinks,Grapefruit Juice,0.79,"Grapefruit Juice: A zesty and citrusy drink, Grapefruit Juice features freshly squeezed grapefruit juice, often served cold, creating a tangy and invigorating beverage.",
474,Faculty of Social Science,4,42,Drinks,Lime Juice,3.68,"Lime Juice: A tart and zesty drink, Lime Juice features freshly squeezed lime juice, often served with ice and sometimes sweetened, creating a refreshing and thirst-quenching beverage.",
475,Faculty of Social Science,4,42,Drinks,Mixed Berry Juice,3.90,"Mixed Berry Juice: A vibrant and antioxidant-rich drink, Mixed Berry Juice features a blend of various berries like strawberries, blueberries, and raspberries, creating a flavorful and nutritious beverage.",
476,Faculty of Social Science,4,42,Drinks,Coconut Water,2.93,"Coconut Water: A natural and hydrating drink, Coconut Water features the clear liquid found inside a young green coconut, creating a refreshing and electrolyte-rich beverage.",
477,Faculty of Social Science,4,43,Drinks,Classic Milk Tea with Tapioca Pearls,4.79,"Classic Milk Tea with Tapioca Pearls: A popular Taiwanese drink, Classic Milk Tea features black tea brewed with milk and sugar, often served with chewy tapioca pearls, creating a creamy and delightful beverage.",
478,Faculty of Social Science,4,43,Drinks,Fruit Tea with Aloe Vera,3.63,"Fruit Tea with Aloe Vera: A refreshing and fruity drink, Fruit Tea features a blend of various fruit flavors like peach or lychee, often served with chunks of aloe vera, creating a flavorful and hydrating beverage.",
479,Faculty of Social Science,4,43,Drinks,Matcha Green Tea with Boba,3.73,"Matcha Green Tea with Boba: A trendy and vibrant drink, Matcha Green Tea features powdered green tea whisked with milk or water, often served with chewy boba pearls, creating a rich and earthy beverage.",
480,Faculty of Social Science,4,43,Drinks,Brown Sugar Milk Tea with Tapioca Pearls,4.42,"Brown Sugar Milk Tea with Tapioca Pearls: A sweet and indulgent drink, Brown Sugar Milk Tea features black tea with milk and a brown sugar syrup, often served with chewy tapioca pearls, creating a flavorful and satisfying beverage.",
481,Faculty of Social Science,4,43,Drinks,Wintermelon Milk Tea,4.25,"Wintermelon Milk Tea: A soothing and refreshing drink, Wintermelon Milk Tea features a tea-based beverage made from wintermelon, often served with milk and sweeteners, creating a delicate and light option.",
482,Faculty of Social Science,4,43,Drinks,Honeydew Milk Tea,4.36,"Honeydew Milk Tea: A fruity and creamy drink, Honeydew Milk Tea features a tea-based beverage with honeydew melon flavor, often served with milk and sweeteners, creating a delightful and tropical beverage.",
483,Faculty of Social Science,4,43,Drinks,Jasmine Green Tea with Lychee Jelly,0.42,"Jasmine Green Tea with Lychee Jelly: A fragrant and tropical drink, Jasmine Green Tea features green tea infused with jasmine blossoms, often served with sweet and chewy lychee jelly, creating a refreshing and aromatic beverage.",
484,Faculty of Social Science,4,43,Drinks,Thai Milk Tea with Boba,4.45,"Thai Milk Tea with Boba: A flavorful and aromatic drink, Thai Milk Tea features a blend of black tea and spices like star anise and cardamom, often served with chewy boba pearls, creating a sweet and creamy beverage.",
485,Faculty of Social Science,4,43,Drinks,Strawberry Milk Tea,2.78,"Strawberry Milk Tea: A fruity and creamy drink, Strawberry Milk Tea features a tea-based beverage with strawberry flavor, often served with milk and sweeteners, creating a delightful and vibrant beverage.",
486,Faculty of Social Science,4,43,Drinks,Mango Smoothie with Tapioca Pearls,2.17,"Mango Smoothie with Tapioca Pearls: A tropical and refreshing drink, Mango Smoothie features blended ripe mangoes with milk or yogurt, often served with chewy tapioca pearls, creating a creamy and flavorful beverage.",
487,Faculty of Social Science,4,43,Drinks,Oolong Milk Tea with Grass Jelly,0.02,"Oolong Milk Tea with Grass Jelly: A unique and refreshing drink, Oolong Milk Tea features a tea-based beverage with a distinct oolong tea flavor, often served with sweet and herbal grass jelly, creating a refreshing and cooling beverage.",
488,Faculty of Social Science,4,43,Drinks,Peach Green Tea with Aloe Vera,0.03,"Peach Green Tea with Aloe Vera: A fruity and hydrating drink, Peach Green Tea features green tea infused with peach flavor, often served with chunks of aloe vera, creating a delightful and light beverage.",
489,Faculty of Social Science,4,43,Drinks,Rose Milk Tea,2.12,"Rose Milk Tea: A floral and aromatic drink, Rose Milk Tea features a tea-based beverage with a delicate rose flavor, often served with milk and sweeteners, creating a fragrant and romantic beverage.",
490,Faculty of Social Science,4,43,Drinks,Taro Milk Tea with Tapioca Pearls,4.34,"Taro Milk Tea with Tapioca Pearls: A unique and flavorful drink, Taro Milk Tea features a tea-based beverage with taro root flavor, often served with milk and chewy tapioca pearls, creating a creamy and purple-hued beverage.",
491,Faculty of Social Science,4,43,Drinks,Passion Fruit Tea with Boba,1.23,"Passion Fruit Tea with Boba: A tangy and tropical drink, Passion Fruit Tea features a tea-based beverage with passion fruit flavor, often served with chewy boba pearls, creating a refreshing and exotic beverage.",
492,Faculty of Social Science,4,44,Chinese,Mala Hotpot (Pick Your Own Ingredient),3.07,"Mala Hotpot (Pick Your Own Ingredient): A spicy and flavorful Chinese dish, Mala Hotpot features a simmering broth seasoned with Sichuan peppercorns and chili peppers, with diners choosing their preferred ingredients to cook in the hotpot.",
493,Faculty of Social Science,4,45,Western,Pasta (Pick Your Own Ingredient),2.83,"Pasta (Pick Your Own Ingredient): A versatile and satisfying dish, Pasta features various types of pasta like spaghetti or penne, served with a choice of sauces and toppings, creating a customizable and delicious meal.",
494,Faculty of Computing,5,46,Chinese,Traditional Ban Mian,0.83,"Traditional Ban Mian: A comforting and hearty dish, Traditional Ban Mian features handmade flat noodles served in a flavorful soup with minced meat, mushrooms, and other toppings, creating a delicious and filling meal.",
495,Faculty of Computing,5,46,Chinese,Dry Ban Mian,0.35,"Dry Ban Mian: A flavorful and saucy dish, Dry Ban Mian features handmade flat noodles tossed in a savory sauce with minced meat, vegetables, and sometimes an egg, creating a delicious and satisfying meal.",
496,Faculty of Computing,5,46,Chinese,Tomato Ban Mian,3.65,"Tomato Ban Mian: A tangy and refreshing variation of Ban Mian, Tomato Ban Mian features handmade flat noodles served in a tomato-based broth with minced meat, creating a unique and appetizing dish.",
497,Faculty of Computing,5,46,Chinese,Spicy Ban Mian,3.97,"Spicy Ban Mian: A fiery and flavorful version of Ban Mian, Spicy Ban Mian features handmade flat noodles served in a spicy broth with minced meat, creating a satisfying and bold dish.",
498,Faculty of Computing,5,46,Chinese,Sesame Ban Mian,1.63,"Sesame Ban Mian: A nutty and aromatic option, Sesame Ban Mian features handmade flat noodles served in a savory sesame sauce with minced meat and vegetables, creating a tasty and distinctive dish.",
499,Faculty of Computing,5,46,Chinese,Seafood Ban Mian,1.47,"Seafood Ban Mian: A delectable and seafood-rich dish, Seafood Ban Mian features handmade flat noodles served in a flavorful broth with assorted seafood like shrimp, fish, and clams, creating a delightful and savory meal.",
500,Faculty of Computing,5,46,Chinese,Vegetarian Ban Mian,3.88,"Vegetarian Ban Mian: A plant-based version of Ban Mian, Vegetarian Ban Mian features handmade flat noodles served in a vegetable-based broth with tofu, mushrooms, and other plant-based ingredients, creating a wholesome and nourishing option.",
501,Faculty of Computing,5,46,Chinese,Mushroom Ban Mian,1.85,"Mushroom Ban Mian: A savory and earthy variation of Ban Mian, Mushroom Ban Mian features handmade flat noodles served in a flavorful broth with assorted mushrooms, creating a delicious and aromatic dish.",
502,Faculty of Computing,5,47,Japanese,Shoyu Ramen,0.37,"Shoyu Ramen: A classic and flavorful Japanese noodle soup, Shoyu Ramen features curly wheat noodles served in a soy sauce-based broth, often topped with sliced pork, bamboo shoots, and other toppings.",
503,Faculty of Computing,5,47,Japanese,Miso Ramen,4.53,"Miso Ramen: A rich and savory Japanese noodle soup, Miso Ramen features curly wheat noodles served in a miso-based broth, often topped with sliced pork, bean sprouts, and other toppings.",
504,Faculty of Computing,5,47,Japanese,Tonkotsu Ramen,4.47,"Tonkotsu Ramen: A hearty and creamy Japanese noodle soup, Tonkotsu Ramen features curly wheat noodles served in a pork bone-based broth, often topped with sliced pork, marinated eggs, and other toppings.",
505,Faculty of Computing,5,47,Japanese,Shio Ramen,0.55,"Shio Ramen: A light and delicate Japanese noodle soup, Shio Ramen features curly wheat noodles served in a clear and salt-based broth, often topped with sliced pork, seaweed, and other toppings.",
506,Faculty of Computing,5,47,Japanese,Tsukemen,3.97,"Tsukemen: A unique and flavorful Japanese dish, Tsukemen features cold noodles served separately from a concentrated dipping broth, allowing diners to dip the noodles before eating.",
507,Faculty of Computing,5,47,Japanese,Curry Ramen,1.54,"Curry Ramen: A fusion and aromatic Japanese dish, Curry Ramen features curly wheat noodles served in a curry-based broth, often topped with sliced pork, vegetables, and a soft-boiled egg.",
508,Faculty of Computing,5,47,Japanese,Spicy Ramen,0.39,"Spicy Ramen: A fiery and bold variation of ramen, Spicy Ramen features curly wheat noodles served in a spicy broth with chili oil or paste, often topped with sliced pork, bamboo shoots, and other toppings.",
509,Faculty of Computing,5,47,Japanese,Vegetable Ramen,0.68,"Vegetable Ramen: A hearty and nutritious option, Vegetable Ramen features curly wheat noodles served in a vegetable-based broth with a medley of colorful vegetables, creating a wholesome and satisfying dish.",
510,Faculty of Computing,5,47,Japanese,Seafood Ramen,4.23,"Seafood Ramen: A seafood-rich and flavorful variation of ramen, Seafood Ramen features curly wheat noodles served in a broth with assorted seafood like shrimp, fish, and clams, creating a delightful and savory meal.",
511,Faculty of Computing,5,47,Japanese,Chicken Ramen,3.23,"Chicken Ramen: A comforting and familiar variation of ramen, Chicken Ramen features curly wheat noodles served in a chicken-based broth, often topped with sliced chicken, corn, and other toppings.",
512,Faculty of Computing,5,48,Indian,utter Chicken Pizza,1.31,"Butter Chicken Pizza: A fusion dish that combines the flavors of Indian butter chicken with pizza, Butter Chicken Pizza features a pizza base topped with butter chicken sauce, tender chicken pieces, and cheese, creating a unique and delicious blend of cuisines.",
513,Faculty of Computing,5,48,Indian,Tikka Masala Burrito,2.45,"Tikka Masala Burrito: A fusion dish that combines the flavors of Indian chicken tikka masala with a burrito, Tikka Masala Burrito features a flour tortilla filled with tender chicken tikka masala, rice, beans, and other toppings, creating a flavorful and hearty meal.",
514,Faculty of Computing,5,48,Indian,Samosa Chaat Tacos,3.78,"Samosa Chaat Tacos: A creative and flavorful fusion, Samosa Chaat Tacos feature samosa filling served in taco shells, topped with chaat chutneys, yogurt, and various toppings, creating a delicious and unique combination of flavors.",
515,Faculty of Computing,5,48,Indian,Tandoori Chicken Burger,2.60,"Tandoori Chicken Burger: A fusion burger that incorporates the flavors of tandoori chicken, Tandoori Chicken Burger features a juicy chicken patty marinated in tandoori spices, served with lettuce, tomato, and a tangy yogurt-based sauce, creating a flavorful and satisfying meal.",
516,Faculty of Computing,5,48,Indian,Paneer Tikka Quesadilla,1.62,"Paneer Tikka Quesadilla: A fusion quesadilla that combines the flavors of Indian paneer tikka with Mexican cuisine, Paneer Tikka Quesadilla features spiced paneer filling served in a tortilla with melted cheese, creating a delicious and savory blend of flavors.",
517,Faculty of Computing,5,49,Chinese,Traditional Seafood Pao Fan,0.26,"Traditional Seafood Pao Fan: A comforting and flavorful Chinese dish, Traditional Seafood Pao Fan features rice served in a seafood-rich broth with assorted seafood like shrimp, fish, and clams, creating a delightful and aromatic meal.",
518,Faculty of Computing,5,49,Chinese,Spicy Seafood Pao Fan,3.81,"Spicy Seafood Pao Fan: A bold and fiery variation of Pao Fan, Spicy Seafood Pao Fan features rice served in a spicy broth with assorted seafood, creating a delicious and satisfying option for spicy food lovers.",
519,Faculty of Computing,5,49,Chinese,Omelette Seafood Pao Fan,1.36,"Omelette Seafood Pao Fan: A unique and creative version of Pao Fan, Omelette Seafood Pao Fan features rice served in an omelette-like broth with assorted seafood, creating a flavorful and visually appealing dish.",
520,Faculty of Computing,5,50,Chinese,Mala Pot Chicken,3.34,"Mala Pot Chicken: A spicy and flavorful Chinese dish, Mala Pot Chicken features tender chicken pieces cooked in a spicy and numbing mala broth with Sichuan peppercorns and chili peppers, creating a mouthwatering and bold flavor.",
521,Faculty of Computing,5,50,Chinese,Mala Pot Pork,2.24,"Mala Pot Pork: A spicy and savory Chinese dish, Mala Pot Pork features tender pork slices cooked in a spicy and numbing mala broth with Sichuan peppercorns and chili peppers, creating a satisfying and aromatic option.",
522,Faculty of Computing,5,50,Chinese,Mala Pot Beef,3.40,"Mala Pot Beef: A fiery and aromatic Chinese dish, Mala Pot Beef features tender beef slices cooked in a spicy and numbing mala broth with Sichuan peppercorns and chili peppers, creating a bold and flavorful meal.",
523,Faculty of Computing,5,51,Vegetarian,Veggie Burger,1.29,"Veggie Burger: A plant-based and savory option, Veggie Burger features a burger patty made from vegetables, legumes, or grains, served with lettuce, tomato, and condiments, creating a wholesome and delicious choice for vegetarians and vegans.",
524,Faculty of Computing,5,51,Vegetarian,Falafel Wrap,1.09,"Falafel Wrap: A flavorful and Middle Eastern-inspired dish, Falafel Wrap features crispy falafel balls wrapped in pita bread with fresh vegetables and tahini sauce, creating a satisfying and wholesome meal.",
525,Faculty of Computing,5,51,Vegetarian,Caprese Salad,4.44,"Caprese Salad: A classic and refreshing Italian salad, Caprese Salad features fresh tomatoes, mozzarella cheese, and basil leaves drizzled with balsamic glaze and olive oil, creating a simple and delightful dish.",
526,Faculty of Computing,5,51,Vegetarian,Vegetable Stir-Fry,0.43,"Vegetable Stir-Fry: A versatile and colorful dish, Vegetable Stir-Fry features a medley of colorful vegetables stir-fried with aromatic sauces, creating a nutritious and flavorful option.",
527,Faculty of Computing,5,51,Vegetarian,Margherita Pizza,4.76,"Margherita Pizza: A timeless and classic Italian pizza, Margherita Pizza features a thin crust topped with tomato sauce, fresh mozzarella cheese, basil leaves, and a drizzle of olive oil, creating a simple and flavorful combination.",
528,Faculty of Computing,5,51,Vegetarian,Veggie Sushi Roll,3.03,"Veggie Sushi Roll: A plant-based and delightful option, Veggie Sushi Roll features sushi rice rolled in nori seaweed with various colorful vegetables like avocado, cucumber, and carrot, creating a wholesome and visually appealing dish.",
529,Faculty of Computing,5,51,Vegetarian,Lentil Soup,0.70,"Lentil Soup: A hearty and nourishing dish, Lentil Soup features cooked lentils in a flavorful broth with vegetables and herbs, creating a comforting and nutritious option.",
530,Faculty of Computing,5,51,Vegetarian,Veggie Fried Rice,1.34,"Veggie Fried Rice: A flavorful and versatile dish, Veggie Fried Rice features stir-fried rice with an assortment of vegetables, creating a satisfying and balanced meal.",
531,Faculty of Computing,5,51,Vegetarian,Stuffed Bell Peppers,4.13,"Stuffed Bell Peppers: A colorful and flavorful dish, Stuffed Bell Peppers feature bell peppers filled with a mixture of rice, vegetables, and sometimes meat or tofu, creating a wholesome and visually appealing meal.",
532,Faculty of Computing,5,51,Vegetarian,Veggie Spring Rolls,1.35,"Veggie Spring Rolls: A crispy and savory appetizer, Veggie Spring Rolls feature thin pastry wrappers filled with a mix of shredded vegetables, often served with a dipping sauce, creating a delicious and light option.",
533,Faculty of Computing,5,51,Vegetarian,Spinach and Mushroom Quiche,2.25,"Spinach and Mushroom Quiche: A savory pie filled with a mixture of spinach, mushrooms, eggs, cheese, and cream, baked in a flaky crust until golden brown and served as a delicious and satisfying meal.",
534,Faculty of Computing,5,52,Chinese,"Mixed Veg Rice (Fixed Menu, Changes Everyday)",0.34,"Mixed Veg Rice (Fixed Menu, Changes Everyday): A daily-changing dish featuring a flavorful combination of mixed vegetables stir-fried with rice and aromatic spices, creating a wholesome and varied option.",
535,Faculty of Computing,5,53,Chinese,Egg Fried RIce,2.84,"Egg Fried Rice: A classic Asian dish, Egg Fried Rice features stir-fried rice with scrambled eggs, vegetables, and sometimes protein like chicken or shrimp, creating a tasty and comforting meal.",
536,Faculty of Computing,5,53,Chinese,Chicken Cutlet Fried Rice,1.84,"Chicken Cutlet Fried Rice: A delicious and hearty meal, Chicken Cutlet Fried Rice features crispy breaded chicken cutlet served with fried rice, offering a flavorful combination of textures and flavors.",
537,Faculty of Computing,5,53,Chinese,Pork Cutlet Fried RIce,0.67,"Pork Cutlet Fried Rice: A satisfying and savory option, Pork Cutlet Fried Rice features breaded and fried pork cutlet served with fried rice, creating a delightful and filling dish.",
538,Faculty of Computing,5,53,Chinese,Shrimp Fried Rice ,0.74,"Shrimp Fried Rice: A seafood-infused dish, Shrimp Fried Rice features succulent shrimp stir-fried with rice, vegetables, and seasonings, creating a flavorful and protein-packed meal.",
539,Faculty of Computing,5,53,Chinese,Karaage Fried Rice,4.08,"Karaage Fried Rice: A Japanese-inspired dish, Karaage Fried Rice features crispy and seasoned bite-sized chicken pieces served with fried rice, offering a delightful fusion of flavors.",
540,Faculty of Computing,5,54,Japanese,Pork Curry Rice,1.50,"Pork Curry Rice: A hearty and aromatic dish, Pork Curry Rice features tender pork pieces cooked in a flavorful curry sauce served with rice, creating a satisfying and spicy option.",
541,Faculty of Computing,5,54,Japanese,Omelette Curry RIce,4.83,"Omelette Curry Rice: A unique and flavorful dish, Omelette Curry Rice features a fluffy omelette filled with curry-flavored rice, creating a delicious and visually appealing meal.",
542,Faculty of Computing,5,54,Japanese,Chicken Curry Rice,2.41,"Chicken Curry Rice: A popular and aromatic dish, Chicken Curry Rice features tender chicken pieces cooked in a rich and spicy curry sauce served with rice, creating a satisfying and flavorful combination.",
543,Faculty of Computing,5,54,Japanese,Vegetable Curry Rice,2.72,"Vegetable Curry Rice: A wholesome and comforting dish, Vegetable Curry Rice features a medley of colorful vegetables cooked in a fragrant curry sauce served with rice, creating a nutritious and delicious option.",
544,Faculty of Computing,5,54,Japanese,Beef Curry Rice,0.21,"Beef Curry Rice: A flavorful and hearty dish, Beef Curry Rice features tender beef pieces cooked in a savory curry sauce served with rice, creating a satisfying and protein-rich meal.",
545,Faculty of Computing,5,54,Japanese,Fish Curry Rice,4.79,"Fish Curry Rice: A seafood-infused dish, Fish Curry Rice features tender fish pieces cooked in a flavorful curry sauce served with rice, creating a tasty and aromatic option.",
546,Faculty of Computing,5,54,Japanese,Paneer Curry Rice,4.79,"Paneer Curry Rice: A vegetarian delight, Paneer Curry Rice features Indian cottage cheese (paneer) cooked in a spiced curry sauce served with rice, creating a delicious and protein-packed meal.",
547,Faculty of Computing,5,54,Japanese,Egg Curry Rice,4.74,"Egg Curry Rice: A simple and comforting dish, Egg Curry Rice features boiled eggs cooked in a savory curry sauce served with rice, creating a flavorful and protein-rich option.",
548,Faculty of Computing,5,55,Western,French Fries,1.16,"French Fries: Crispy and golden fried potato strips, French Fries are a popular and beloved side dish or snack, often served with ketchup or various dipping sauces.",
549,Faculty of Computing,5,55,Western,Chicken Karaage,3.79,"Chicken Karaage: A Japanese-style fried chicken, Chicken Karaage features bite-sized chicken pieces marinated in a flavorful mixture and deep-fried until crispy and juicy, creating a delicious and addictive appetizer or main dish.",
550,Faculty of Computing,5,55,Western,Takoyaki (Octopus Balls),0.80,"Takoyaki (Octopus Balls): A Japanese street food delicacy, Takoyaki are ball-shaped snacks made from a batter filled with diced octopus, tempura scraps, and other ingredients, often served with savory sauces and bonito flakes.",
551,Faculty of Computing,5,56,Western,Pancakes,1.22,"Pancakes: Fluffy and delicious, Pancakes are a breakfast favorite made from a batter of flour, eggs, milk, and baking powder, often served with syrup, butter, and various toppings.",
552,Faculty of Computing,5,56,Western,Waffles,3.19,"Waffles: Crispy and golden on the outside, soft and tender on the inside, Waffles are a breakfast treat made from a batter cooked in a waffle iron, often served with syrup, whipped cream, and fruit.",
553,Faculty of Computing,5,56,Western,Eggs Benedict,1.96,"Eggs Benedict: A classic brunch dish, Eggs Benedict features poached eggs served on English muffins with Canadian bacon or ham, topped with hollandaise sauce, creating a rich and indulgent meal.",
554,Faculty of Computing,5,56,Western,Omelette,4.49,"Omelette: A versatile and customizable dish, Omelette features beaten eggs cooked until set, often filled with various ingredients like cheese, vegetables, ham, or mushrooms, creating a satisfying and wholesome meal.",
555,Faculty of Computing,5,56,Western,French Toast,4.83,"French Toast: A delicious and comforting breakfast, French Toast features slices of bread soaked in a mixture of beaten eggs and milk, then pan-fried until golden brown and served with syrup and powdered sugar.",
556,Faculty of Computing,5,56,Western,Breakfast Burrito,0.51,"Breakfast Burrito: A portable and hearty meal, Breakfast Burrito features a tortilla filled with scrambled eggs, cheese, vegetables, and sometimes meat or beans, creating a flavorful and filling option.",
